Code,Color,Size,Brand,Quantity
E2701,ROSE,2,MILANO FORMALS,1
E2701,ROSE,6,MILANO FORMALS,1
E2701,ROSE,8,MILANO FORMALS,1
E2701,ROSE,10,MILANO FORMALS,3
E2701,ROSE,12,MILANO FORMALS,3
E2701,ROSE,14,MILANO FORMALS,4
E2701,ROSE,16,MILANO FORMALS,3
E2701,ROSE,18,MILANO FORMALS,2
E2701,ROSE,22,MILANO FORMALS,2
E2701,ROSE,24,MILANO FORMALS,2
E2705,GOLD,14,MILANO FORMALS,1
E2708,BLACK,6,MILANO FORMALS,11
E2708,BLACK,10,MILANO FORMALS,2
E2708,BLACK,12,MILANO FORMALS,1
E2708,BLACK,14,MILANO FORMALS,2
E2708,BLACK/PRINT,10,MILANO FORMALS,1
E2708,NAVY,2,MILANO FORMALS,3
E2708,NAVY,6,MILANO FORMALS,5
E2708,NAVY,10,MILANO FORMALS,1
E2708,NAVY,16,MILANO FORMALS,2
E2717,CHAMPAGNE,4,MILANO FORMALS,1
E2717,CHAMPAGNE,6,MILANO FORMALS,1
E2752,GREEN,2,MILANO FORMALS,2
E2752,GREEN,6,MILANO FORMALS,2
E2752,GREEN,8,MILANO FORMALS,1
E2752,GREEN,10,MILANO FORMALS,1
E2752,GREEN,12,MILANO FORMALS,7
E2752,GREEN,14,MILANO FORMALS,3
E2752,GREEN,16,MILANO FORMALS,6
E2752,GREEN,20,MILANO FORMALS,3
E2753,SKY BLUE,6,MILANO FORMALS,1
E2753,TURQUOISE,6,MILANO FORMALS,1
E2753,TURQUOISE,8,MILANO FORMALS,2
E2753,TURQUOISE,14,MILANO FORMALS,1
E2753,TURQUOISE,24,MILANO FORMALS,4
E2754,NAVY,12,MILANO FORMALS,5
E2754,NAVY,16,MILANO FORMALS,4
E2754,NAVY,20,MILANO FORMALS,1
E2755,PEACH,4,MILANO FORMALS,2
E2755,PEACH,6,MILANO FORMALS,2
E2755,PEACH,8,MILANO FORMALS,2
E2755,PEACH,10,MILANO FORMALS,2
E2755,PEACH,14,MILANO FORMALS,4
E2755,PEACH,18,MILANO FORMALS,4
E2757,RED,2,MILANO FORMALS,1
E2764,ROYAL,14,MILANO FORMALS,1
E2764,ROYAL,16,MILANO FORMALS,3
E2767,WINE,12,MILANO FORMALS,1
E2767,WINE,16,MILANO FORMALS,3
E2767,WINE,18,MILANO FORMALS,2
E2768,NAVY,0,MILANO FORMALS,1
E2768,NAVY,2,MILANO FORMALS,1
E2768,NAVY,18,MILANO FORMALS,2
E2768,ROYAL,10,MILANO FORMALS,1
E2769,ROYAL,16,MILANO FORMALS,1
E2770,RED,4,MILANO FORMALS,4
E2770,RED,6,MILANO FORMALS,1
E2770,RED,8,MILANO FORMALS,1
E2770,RED,12,MILANO FORMALS,1
E2770,RED,16,MILANO FORMALS,3
E2770,RED,18,MILANO FORMALS,3
E2770,RED,20,MILANO FORMALS,1
E2771,IVORY/NUDE,22,MILANO FORMALS,3
E2771,IVORY/NUDE,26,MILANO FORMALS,2
E2771,TEAL,0,MILANO FORMALS,1
E2771,TEAL,4,MILANO FORMALS,2
E2771,TEAL,8,MILANO FORMALS,1
E2771,TEAL,16,MILANO FORMALS,3
E2771,TEAL,22,MILANO FORMALS,2
E2771,TEAL,26,MILANO FORMALS,2
E2771,TEAL,30,MILANO FORMALS,2
E2772,ROYAL,12,MILANO FORMALS,1
E2773,LIGHT GOLD,2,MILANO FORMALS,2
E2773,LIGHT GOLD,4,MILANO FORMALS,1
E2773,LIGHT GOLD,6,MILANO FORMALS,2
E2773,LIGHT GOLD,10,MILANO FORMALS,3
E2773,LIGHT GOLD,12,MILANO FORMALS,3
E2773,LIGHT GOLD,16,MILANO FORMALS,3
E2774,BLACK,2,MILANO FORMALS,7
E2774,BLACK,6,MILANO FORMALS,7
E2774,BLACK,8,MILANO FORMALS,1
E2774,BLACK,10,MILANO FORMALS,2
E2774,IVORY,18,MILANO FORMALS,1
E2775,ROYAL,8,MILANO FORMALS,2
E2775,ROYAL,10,MILANO FORMALS,1
E2775,ROYAL,12,MILANO FORMALS,1
E2775,ROYAL,14,MILANO FORMALS,6
E2775,ROYAL,18,MILANO FORMALS,1
E2778,BLUE,0,MILANO FORMALS,2
E2778,BLUSH,0,MILANO FORMALS,1
E2778,BLUSH,12,MILANO FORMALS,1
E2779,PINK,0,MILANO FORMALS,1
E2780,ROYAL,8,MILANO FORMALS,1
E2780,ROYAL,16,MILANO FORMALS,1
E2781,RED,8,MILANO FORMALS,3
E2781,RED,12,MILANO FORMALS,3
E2781,RED,16,MILANO FORMALS,3
E2781,RED,20,MILANO FORMALS,3
E2781,ROYAL,4,MILANO FORMALS,1
E2781,ROYAL,8,MILANO FORMALS,2
E2781,ROYAL,12,MILANO FORMALS,2
E2781,ROYAL,16,MILANO FORMALS,1
E2781,YELLOW,18,MILANO FORMALS,1
E2785,GOLD,4,MILANO FORMALS,1
E2785,GOLD,6,MILANO FORMALS,1
E2785,GOLD,8,MILANO FORMALS,4
E2785,GOLD,12,MILANO FORMALS,1
E2785,GOLD,14,MILANO FORMALS,2
E2786,PURPLE,2,MILANO FORMALS,1
E2786,PURPLE,6,MILANO FORMALS,3
E2786,PURPLE,8,MILANO FORMALS,3
E2786,PURPLE,10,MILANO FORMALS,3
E2786,PURPLE,12,MILANO FORMALS,4
E2786,PURPLE,14,MILANO FORMALS,5
E2786,PURPLE,16,MILANO FORMALS,4
E2786,PURPLE,18,MILANO FORMALS,4
E2786,PURPLE,20,MILANO FORMALS,2
E2787,NAVY,4,MILANO FORMALS,5
E2787,NAVY,8,MILANO FORMALS,3
E2787,NAVY,12,MILANO FORMALS,1
F1116,APPLE RED,8,MILANO FORMALS,8
F1116,APPLE RED,10,MILANO FORMALS,4
F1116,APPLE RED,30,MILANO FORMALS,1
F1116,APPLE RED,38,MILANO FORMALS,5
F1116,APPLE RED,40,MILANO FORMALS,16
F1116,BANANA,30,MILANO FORMALS,13
F1116,BANANA,34,MILANO FORMALS,24
F1116,BANANA,38,MILANO FORMALS,5
F1116,BANANA,40,MILANO FORMALS,10
F1116,BANANA (FLOWER),34,MILANO FORMALS,6
F1116,BLACK,2,MILANO FORMALS,1
F1116,BLACK,4,MILANO FORMALS,7
F1116,BLACK,8,MILANO FORMALS,14
F1116,BLACK,10,MILANO FORMALS,6
F1116,BLACK,12,MILANO FORMALS,2
F1116,BURGUNDY,8,MILANO FORMALS,22
F1116,BURGUNDY,22,MILANO FORMALS,1
F1116,BURGUNDY,24,MILANO FORMALS,2
F1116,BURGUNDY,26,MILANO FORMALS,3
F1116,BURGUNDY,38,MILANO FORMALS,9
F1116,BURGUNDY,40,MILANO FORMALS,3
F1116,CHAMPAGNE,40,MILANO FORMALS,3
F1116,CORAL,30,MILANO FORMALS,2
F1116,CORAL,34,MILANO FORMALS,9
F1116,CORAL,38,MILANO FORMALS,18
F1116,CORAL,40,MILANO FORMALS,20
F1116,FUCHSIA,4,MILANO FORMALS,8
F1116,FUCHSIA,8,MILANO FORMALS,2
F1116,FUCHSIA,34,MILANO FORMALS,2
F1116,FUCHSIA,38,MILANO FORMALS,9
F1116,FUCHSIA,40,MILANO FORMALS,8
F1116,GOLD,2,MILANO FORMALS,2
F1116,GOLD,12,MILANO FORMALS,3
F1116,GOLD,14,MILANO FORMALS,1
F1116,GOLD,22,MILANO FORMALS,2
F1116,GOLD,34,MILANO FORMALS,21
F1116,GOLD,38,MILANO FORMALS,6
F1116,GOLD,40,MILANO FORMALS,11
F1116,IVORY,2,MILANO FORMALS,4
F1116,IVORY,4,MILANO FORMALS,3
F1116,IVORY,8,MILANO FORMALS,9
F1116,IVORY,16,MILANO FORMALS,1
F1116,IVORY,18,MILANO FORMALS,1
F1116,LAVENDER,34,MILANO FORMALS,18
F1116,LAVENDER,38,MILANO FORMALS,1
F1116,LILAC,2,MILANO FORMALS,1
F1116,LILAC,4,MILANO FORMALS,6
F1116,LILAC,6,MILANO FORMALS,6
F1116,LILAC,8,MILANO FORMALS,10
F1116,LILAC,12,MILANO FORMALS,10
F1116,LILAC,14,MILANO FORMALS,1
F1116,LILAC,18,MILANO FORMALS,1
F1116,LILAC,20,MILANO FORMALS,1
F1116,LILAC,22,MILANO FORMALS,1
F1116,LILAC,26,MILANO FORMALS,6
F1116,LILAC,34,MILANO FORMALS,1
F1116,LILAC,38,MILANO FORMALS,5
F1116,LILAC,40,MILANO FORMALS,17
F1116,NAVY,8,MILANO FORMALS,24
F1116,NAVY,10,MILANO FORMALS,1
F1116,NAVY,14,MILANO FORMALS,1
F1116,NAVY,30,MILANO FORMALS,1
F1116,NAVY,34,MILANO FORMALS,4
F1116,NAVY,38,MILANO FORMALS,5
F1116,NAVY,40,MILANO FORMALS,5
F1116,PINK,14,MILANO FORMALS,2
F1116,PINK,34,MILANO FORMALS,1
F1116,PINK,38,MILANO FORMALS,17
F1116,PINK,40,MILANO FORMALS,14
F1116,POOL,12,MILANO FORMALS,1
F1116,POOL,26,MILANO FORMALS,1
F1116,PURPLE,8,MILANO FORMALS,1
F1116,PURPLE,12,MILANO FORMALS,1
F1116,PURPLE,14,MILANO FORMALS,2
F1116,PURPLE,26,MILANO FORMALS,1
F1116,PURPLE,40,MILANO FORMALS,3
F1116,RED,12,MILANO FORMALS,1
F1116,RED,34,MILANO FORMALS,40
F1116,RED,38,MILANO FORMALS,32
F1116,RED,40,MILANO FORMALS,22
F1116,ROYAL,34,MILANO FORMALS,5
F1116,ROYAL,38,MILANO FORMALS,10
F1116,ROYAL,40,MILANO FORMALS,2
F1116,SAGE,20,MILANO FORMALS,1
F1116,SILVER,2,MILANO FORMALS,4
F1116,SILVER,8,MILANO FORMALS,8
F1116,SILVER,12,MILANO FORMALS,4
F1116,SILVER,38,MILANO FORMALS,2
F1116,SILVER,40,MILANO FORMALS,1
F1116,SKY BLUE,8,MILANO FORMALS,5
F1116,SKY BLUE,34,MILANO FORMALS,35
F1116,SKY BLUE,38,MILANO FORMALS,9
F1116,SKY BLUE,40,MILANO FORMALS,12
F1116,TRUFFLE,10,MILANO FORMALS,2
F1116,TRUFFLE,34,MILANO FORMALS,10
F1116,TRUFFLE,38,MILANO FORMALS,6
F1116,TRUFFLE,40,MILANO FORMALS,8
F1116,WHITE,34,MILANO FORMALS,2
F1116,WHITE,40,MILANO FORMALS,1
F570,APPLE RED,34,MILANO FORMALS,19
F570,APPLE RED,38,MILANO FORMALS,17
F570,APPLE RED,40,MILANO FORMALS,7
F570,BANANA,12,MILANO FORMALS,1
F570,BANANA,14,MILANO FORMALS,1
F570,BANANA,20,MILANO FORMALS,1
F570,BANANA,22,MILANO FORMALS,2
F570,BANANA,26,MILANO FORMALS,2
F570,BANANA,30,MILANO FORMALS,10
F570,BANANA,34,MILANO FORMALS,72
F570,BANANA,38,MILANO FORMALS,37
F570,BANANA,40,MILANO FORMALS,30
F570,BANANA YELLOW,22,MILANO FORMALS,6
F570,BANANA YELLOW,26,MILANO FORMALS,16
F570,BANANA YELLOW,30,MILANO FORMALS,52
F570,BANANA YELLOW,38,MILANO FORMALS,1
F570,BANANA YELLOW,40,MILANO FORMALS,4
F570,BLACK,2,MILANO FORMALS,1
F570,BLACK,8,MILANO FORMALS,1
F570,BLACK,38,MILANO FORMALS,7
F570,BLACK,40,MILANO FORMALS,3
F570,BURGUNDY,30,MILANO FORMALS,5
F570,BURGUNDY,34,MILANO FORMALS,46
F570,BURGUNDY,38,MILANO FORMALS,34
F570,BURGUNDY,40,MILANO FORMALS,26
F570,CHAMPAGNE,14,MILANO FORMALS,1
F570,CHAMPAGNE,26,MILANO FORMALS,6
F570,CHAMPAGNE,30,MILANO FORMALS,10
F570,CHAMPAGNE,34,MILANO FORMALS,19
F570,CHAMPAGNE,38,MILANO FORMALS,36
F570,CHAMPAGNE,40,MILANO FORMALS,32
F570,CORAL,14,MILANO FORMALS,1
F570,CORAL,16,MILANO FORMALS,1
F570,CORAL,26,MILANO FORMALS,1
F570,CORAL,30,MILANO FORMALS,15
F570,CORAL,34,MILANO FORMALS,38
F570,CORAL,38,MILANO FORMALS,23
F570,CORAL,40,MILANO FORMALS,22
F570,DARK GREEN,12,MILANO FORMALS,1
F570,DARK GREEN,16,MILANO FORMALS,1
F570,FUCHSIA,8,MILANO FORMALS,6
F570,FUCHSIA,10,MILANO FORMALS,1
F570,FUCHSIA,26,MILANO FORMALS,4
F570,FUCHSIA,30,MILANO FORMALS,19
F570,FUCHSIA,34,MILANO FORMALS,43
F570,FUCHSIA,38,MILANO FORMALS,46
F570,FUCHSIA,40,MILANO FORMALS,43
F570,GREEN,14,MILANO FORMALS,1
F570,GREEN,16,MILANO FORMALS,1
F570,IVORY,26,MILANO FORMALS,1
F570,IVORY,30,MILANO FORMALS,10
F570,IVORY,34,MILANO FORMALS,4
F570,IVORY,40,MILANO FORMALS,1
F570,LAVENDER,8,MILANO FORMALS,1
F570,LAVENDER,10,MILANO FORMALS,1
F570,LAVENDER,12,MILANO FORMALS,2
F570,LAVENDER,14,MILANO FORMALS,1
F570,LAVENDER,22,MILANO FORMALS,3
F570,LAVENDER,26,MILANO FORMALS,6
F570,LAVENDER,30,MILANO FORMALS,15
F570,LAVENDER,34,MILANO FORMALS,28
F570,LAVENDER,38,MILANO FORMALS,26
F570,LAVENDER,40,MILANO FORMALS,31
F570,LILAC,2,MILANO FORMALS,1
F570,LILAC,8,MILANO FORMALS,26
F570,LILAC,10,MILANO FORMALS,1
F570,LILAC,12,MILANO FORMALS,18
F570,LILAC,14,MILANO FORMALS,1
F570,LILAC,22,MILANO FORMALS,9
F570,LILAC,26,MILANO FORMALS,3
F570,LILAC,30,MILANO FORMALS,10
F570,LILAC,34,MILANO FORMALS,88
F570,LILAC,38,MILANO FORMALS,59
F570,LILAC,40,MILANO FORMALS,61
F570,MINT,14,MILANO FORMALS,2
F570,NAVY,2,MILANO FORMALS,2
F570,NAVY,5,MILANO FORMALS,1
F570,NAVY,6,MILANO FORMALS,1
F570,NAVY,8,MILANO FORMALS,12
F570,NAVY,10,MILANO FORMALS,23
F570,NAVY,12,MILANO FORMALS,3
F570,NAVY,14,MILANO FORMALS,3
F570,NAVY,18,MILANO FORMALS,10
F570,NAVY,22,MILANO FORMALS,1
F570,NAVY,26,MILANO FORMALS,1
F570,NAVY,30,MILANO FORMALS,14
F570,NAVY,34,MILANO FORMALS,33
F570,NAVY,38,MILANO FORMALS,9
F570,NAVY,40,MILANO FORMALS,10
F570,PEACH,2,MILANO FORMALS,1
F570,PEACH,8,MILANO FORMALS,7
F570,PEACH,10,MILANO FORMALS,14
F570,PEACH,26,MILANO FORMALS,3
F570,PEACH,30,MILANO FORMALS,13
F570,PEACH,34,MILANO FORMALS,9
F570,PEACH,38,MILANO FORMALS,22
F570,PEACH,40,MILANO FORMALS,19
F570,PERIWINKLE,8,MILANO FORMALS,1
F570,PERIWINKLE,10,MILANO FORMALS,1
F570,PERIWINKLE,12,MILANO FORMALS,1
F570,PERIWINKLE,14,MILANO FORMALS,1
F570,PERIWINKLE,30,MILANO FORMALS,1
F570,PERIWINKLE,34,MILANO FORMALS,15
F570,PERIWINKLE,38,MILANO FORMALS,14
F570,PERIWINKLE,40,MILANO FORMALS,12
F570,PERRI,8,MILANO FORMALS,22
F570,PERRI,10,MILANO FORMALS,6
F570,PERRI,12,MILANO FORMALS,13
F570,PERRI,14,MILANO FORMALS,3
F570,PERRI,18,MILANO FORMALS,1
F570,PERRI,22,MILANO FORMALS,2
F570,PERRI,26,MILANO FORMALS,11
F570,PERRI,30,MILANO FORMALS,24
F570,PERRI,34,MILANO FORMALS,45
F570,PERRI,38,MILANO FORMALS,26
F570,PERRI,40,MILANO FORMALS,19
F570,PINK,12,MILANO FORMALS,3
F570,PINK,14,MILANO FORMALS,1
F570,PINK,20,MILANO FORMALS,1
F570,PINK,22,MILANO FORMALS,23
F570,PINK,26,MILANO FORMALS,7
F570,PINK,30,MILANO FORMALS,39
F570,PINK,34,MILANO FORMALS,59
F570,PINK,38,MILANO FORMALS,33
F570,PINK,40,MILANO FORMALS,33
F570,POOL,8,MILANO FORMALS,3
F570,POOL,10,MILANO FORMALS,1
F570,POOL,12,MILANO FORMALS,3
F570,PURPLE,0,MILANO FORMALS,1
F570,PURPLE,2,MILANO FORMALS,6
F570,PURPLE,20,MILANO FORMALS,2
F570,PURPLE,24,MILANO FORMALS,22
F570,PURPLE,30,MILANO FORMALS,4
F570,PURPLE,34,MILANO FORMALS,6
F570,PURPLE,38,MILANO FORMALS,6
F570,PURPLE,40,MILANO FORMALS,9
F570,RED,10,MILANO FORMALS,1
F570,RED,20,MILANO FORMALS,1
F570,RED,30,MILANO FORMALS,47
F570,RED,34,MILANO FORMALS,71
F570,RED,38,MILANO FORMALS,8
F570,RED,40,MILANO FORMALS,1
F570,ROYAL,2,MILANO FORMALS,1
F570,ROYAL,6,MILANO FORMALS,1
F570,ROYAL,14,MILANO FORMALS,3
F570,ROYAL,22,MILANO FORMALS,1
F570,ROYAL,26,MILANO FORMALS,1
F570,ROYAL,34,MILANO FORMALS,23
F570,ROYAL,38,MILANO FORMALS,16
F570,ROYAL,40,MILANO FORMALS,28
F570,ROYAL BLUE,8,MILANO FORMALS,1
F570,ROYAL BLUE,14,MILANO FORMALS,2
F570,ROYAL BLUE,34,MILANO FORMALS,34
F570,ROYAL BLUE,38,MILANO FORMALS,5
F570,ROYAL BLUE,40,MILANO FORMALS,3
F570,SAGE,0,MILANO FORMALS,3
F570,SAGE,8,MILANO FORMALS,4
F570,SAGE,14,MILANO FORMALS,1
F570,SAGE,16,MILANO FORMALS,5
F570,SAGE,26,MILANO FORMALS,1
F570,SAGE,30,MILANO FORMALS,18
F570,SAGE,34,MILANO FORMALS,34
F570,SAGE,38,MILANO FORMALS,32
F570,SAGE,40,MILANO FORMALS,30
F570,SILVER,2,MILANO FORMALS,2
F570,SILVER,34,MILANO FORMALS,21
F570,SILVER,38,MILANO FORMALS,22
F570,SILVER,40,MILANO FORMALS,22
F570,SKY BLUE,8,MILANO FORMALS,4
F570,SKY BLUE,10,MILANO FORMALS,1
F570,SKY BLUE,14,MILANO FORMALS,5
F570,SKY BLUE,16,MILANO FORMALS,5
F570,SKY BLUE,18,MILANO FORMALS,1
F570,SKY BLUE,20,MILANO FORMALS,6
F570,SKY BLUE,22,MILANO FORMALS,2
F570,SKY BLUE,24,MILANO FORMALS,4
F570,SKY BLUE,26,MILANO FORMALS,15
F570,SKY BLUE,30,MILANO FORMALS,60
F570,SKY BLUE,34,MILANO FORMALS,84
F570,SKY BLUE,38,MILANO FORMALS,38
F570,SKY BLUE,40,MILANO FORMALS,31
F570,TEAL,22,MILANO FORMALS,1
F570,TRUFFLE,10,MILANO FORMALS,18
F570,TRUFFLE,12,MILANO FORMALS,1
F570,TRUFFLE,30,MILANO FORMALS,7
F570,TRUFFLE,34,MILANO FORMALS,17
F570,TRUFFLE,38,MILANO FORMALS,24
F570,TRUFFLE,40,MILANO FORMALS,21
F570,TURQUOISE,18,MILANO FORMALS,3
F570,TURQUOISE,22,MILANO FORMALS,7
F570,TURQUOISE,26,MILANO FORMALS,6
F570,TURQUOISE,30,MILANO FORMALS,2
F570,TURQUOISE,34,MILANO FORMALS,7
F570,TURQUOISE,38,MILANO FORMALS,7
F570,TURQUOISE,40,MILANO FORMALS,12
F570,VICTORIA LILAC,8,MILANO FORMALS,4
F570,VICTORIA LILAC,18,MILANO FORMALS,1
F570,VICTORIA LILAC,22,MILANO FORMALS,4
F570,VICTORIA LILAC,26,MILANO FORMALS,1
F570,VICTORIA LILAC,30,MILANO FORMALS,1
F570,VICTORIA LILAC,34,MILANO FORMALS,6
F570,VICTORIA LILAC,38,MILANO FORMALS,22
F570,VICTORIA LILAC,40,MILANO FORMALS,4
F570,WHITE,12,MILANO FORMALS,1
F570,WHITE,22,MILANO FORMALS,2
F570,WHITE,26,MILANO FORMALS,9
F570,WHITE,30,MILANO FORMALS,33
F570,WHITE,34,MILANO FORMALS,83
F570,WHITE,38,MILANO FORMALS,42
F570,WHITE,40,MILANO FORMALS,22
